,initialActive,attractiveness,polarity,political_inclination,roundsCounter,activeCongruentInitial,activeNonCongruentInitial,activeCongruentFinal,activeNonCongruentFinal,activeCounter,activationsPerRound
0,10,0.44806203288435437,0.754396931647322,1,3,10,0,17,4,21,7.0
1,10,0.49962280947092924,0.818621110125495,1,7,10,0,65,10,75,10.714285714285714
2,10,0.4152152358441023,0.8352250134724242,1,6,10,0,34,5,39,6.5
3,10,0.4703401048671525,0.5056800386164907,1,4,10,0,19,8,27,6.75
4,10,0.3248690400911737,0.5465827454940968,1,4,10,0,12,6,18,4.5
5,10,0.41141567716879945,0.9275987127073368,-1,4,10,0,28,1,29,7.25
6,10,0.47505851212047434,0.8792351493963277,-1,3,10,0,21,0,21,7.0
7,10,0.46919011639904556,0.8403424259396628,-1,7,10,0,30,5,35,5.0
8,10,0.6089559106673081,0.5321509230218289,-1,13,10,0,117,98,215,16.53846153846154
9,10,0.4957531369973952,0.9496495406585184,-1,10,10,0,113,4,117,11.7
10,10,0.5536299466123608,0.9440918819446247,1,9,10,0,110,5,115,12.777777777777779
11,10,0.586674871667429,0.6442848861537047,1,13,10,0,92,46,138,10.615384615384615
12,10,0.4672165918222041,0.6980486006076851,-1,5,10,0,25,6,31,6.2
13,10,0.3698217286643234,0.9409390314584563,1,5,10,0,21,0,21,4.2
14,10,0.4489287255614098,0.6023632312568303,-1,3,10,0,18,3,21,7.0
15,10,0.450628849843837,0.9352063363562824,1,9,10,0,55,3,58,6.444444444444445
16,10,0.5286493758410973,0.7768712691814602,-1,11,10,0,73,10,83,7.545454545454546
17,10,0.420422527381814,0.5090945371497941,-1,3,10,0,16,3,19,6.333333333333333
18,10,0.5288257762339074,0.6256483599602181,1,6,10,0,19,9,28,4.666666666666667
19,10,0.5312766420418873,0.9542277507441999,1,10,10,0,102,4,106,10.6
20,10,0.4934098933116107,0.9431755743534773,1,9,10,0,80,3,83,9.222222222222221
21,10,0.46844268807359357,0.5209144332122142,1,4,10,0,19,6,25,6.25
22,10,0.6013190708397006,0.899920378529518,-1,7,10,0,118,7,125,17.857142857142858
23,10,0.4711191943191536,0.765766707556333,-1,5,10,0,29,4,33,6.6
24,10,0.4025295563439105,0.9002190034877164,1,5,10,0,16,3,19,3.8
25,10,0.5749258244497858,0.590848996061761,1,18,10,0,104,72,176,9.777777777777779
26,10,0.4952021007479938,0.7268763815123305,-1,6,10,0,38,7,45,7.5
27,10,0.5055943377955946,0.83901470891061,-1,11,10,0,74,6,80,7.2727272727272725
28,10,0.555335279453028,0.8845749093031146,-1,10,10,0,118,7,125,12.5
29,10,0.5726574034716118,0.6086830837773062,-1,7,10,0,49,15,64,9.142857142857142
30,10,0.49545291957065063,0.5342432060568898,1,5,10,0,23,9,32,6.4
31,10,0.5475048930506603,0.970110241642974,1,7,10,0,107,3,110,15.714285714285714
32,10,0.522935067798444,0.514446309631672,1,4,10,0,16,5,21,5.25
33,10,0.5368480739426893,0.9673311847027506,1,5,10,0,37,0,37,7.4
34,10,0.5324490559781896,0.6617180616937249,1,6,10,0,27,12,39,6.5
35,10,0.405652277760379,0.7420015814899795,1,2,10,0,19,4,23,11.5
36,10,0.4867463759176583,0.8586413242956635,-1,4,10,0,42,5,47,11.75
37,10,0.6311396394287565,0.6969452159490475,-1,11,10,0,118,51,169,15.363636363636363
38,10,0.4764102828621827,0.7474879183582956,1,6,10,0,32,6,38,6.333333333333333
39,10,0.5036779984023566,0.763021773570451,-1,7,10,0,55,7,62,8.857142857142858
40,10,0.42349071863110627,0.9712090080422093,-1,6,10,0,35,0,35,5.833333333333333
41,10,0.40030332905957444,0.74348527635525,1,3,10,0,20,5,25,8.333333333333334
42,10,0.48823802862255583,0.8961201998521016,-1,12,10,0,71,5,76,6.333333333333333
43,10,0.43808632879978177,0.5356926497335807,1,6,10,0,22,14,36,6.0
44,10,0.5458778745933963,0.5424979869761576,1,11,10,0,45,29,74,6.7272727272727275
45,10,0.38031972076987525,0.9184720091097023,-1,3,10,0,21,0,21,7.0
46,10,0.45182784099538037,0.8002369764644195,-1,4,10,0,29,3,32,8.0
47,10,0.4192686846130496,0.9678180872638342,1,6,10,0,51,0,51,8.5
48,10,0.48790446892707573,0.9322432534374088,-1,8,10,0,77,5,82,10.25
49,10,0.545750819605066,0.6204621476229585,-1,7,10,0,40,11,51,7.285714285714286
50,10,0.43509917813635285,0.5152370478949828,-1,3,10,0,17,4,21,7.0
51,10,0.5324534690586218,0.7036605409938523,1,8,10,0,79,27,106,13.25
52,10,0.5249406742057066,0.6557473234105313,-1,5,10,0,44,11,55,11.0
53,10,0.4624960275564189,0.5248116740207422,-1,3,10,0,16,5,21,7.0
54,10,0.5974157821220522,0.6575780664152477,-1,15,10,0,115,55,170,11.333333333333334
