,initialActive,attractiveness,polarity,political_inclination,roundsCounter,activeCongruentInitial,activeNonCongruentInitial,activeCongruentFinal,activeNonCongruentFinal,activeCounter,activationsPerRound
63,10,0.5014760778152227,0.7113665217495313,-1,4,10,0,17,7,24,6.0
64,10,0.47330406861727314,0.7356178747948492,1,8,10,0,75,9,84,10.5
65,10,0.5381467736330987,0.8276411652949451,1,6,10,0,106,8,114,19.0
66,10,0.5365660147598471,0.8570182271870282,1,6,10,0,111,5,116,19.333333333333332
67,10,0.4210088393067304,0.5663748099055363,1,7,10,0,34,8,42,6.0
68,10,0.5141983389849363,0.9564144067400866,1,5,10,0,116,1,117,23.4
69,10,0.509626979678669,0.5480471589124172,1,6,10,0,25,7,32,5.333333333333333
70,10,0.4223749940804572,0.9769614246114797,1,6,10,0,105,0,105,17.5
71,10,0.5809304391807583,0.8159151944136541,1,5,10,0,113,8,121,24.2
72,10,0.41310253495845056,0.5024632535326325,1,4,10,0,16,8,24,6.0
73,10,0.5065626966064966,0.8870377644790255,-1,5,10,0,35,5,40,8.0
74,10,0.5548987168865412,0.6644609824361734,-1,5,10,0,28,14,42,8.4
75,10,0.5903836105534905,0.7738667322518341,1,5,10,0,111,10,121,24.2
76,10,0.5998792508437921,0.8946613316150172,1,4,10,0,119,6,125,31.25
77,10,0.48774567435932653,0.5589115860558287,-1,4,10,0,21,16,37,9.25
78,10,0.5523332595750662,0.9431363177654228,-1,6,10,0,117,3,120,20.0
79,10,0.4082960510370702,0.8872936191037021,1,6,10,0,85,2,87,14.5
80,10,0.5469443841899639,0.6368432480017971,-1,5,10,0,23,17,40,8.0
81,10,0.5166132608406557,0.8699708281799009,-1,9,10,0,113,5,118,13.11111111111111
82,10,0.4493430556583743,0.6979047310305788,-1,5,10,0,18,15,33,6.6
83,10,0.5000266236018837,0.5957971186466146,1,9,10,0,64,17,81,9.0
84,10,0.41768984157684397,0.6091975342491506,-1,3,10,0,15,6,21,7.0
85,10,0.4681472307600124,0.9364521215343877,1,5,10,0,104,1,105,21.0
86,10,0.42598838042985004,0.643565558792992,-1,5,10,0,19,14,33,6.6
87,10,0.5440939211024858,0.9174511996189072,-1,8,10,0,116,4,120,15.0
88,10,0.5136276449562069,0.8689353221639673,-1,14,10,0,111,7,118,8.428571428571429
89,10,0.4405807175619167,0.606550295643228,-1,6,10,0,23,16,39,6.5
90,10,0.45634799975460943,0.6993600964956611,-1,4,10,0,20,7,27,6.75
91,10,0.5719736513107647,0.8638153169889444,1,6,10,0,116,8,124,20.666666666666668
92,10,0.4714230701802376,0.9147329825985077,-1,13,10,0,102,3,105,8.076923076923077
93,10,0.5576646278309912,0.7446805817920117,1,6,10,0,105,13,118,19.666666666666668
94,10,0.47461372981110783,0.9115264176664882,-1,9,10,0,102,4,106,11.777777777777779
95,10,0.5692742335029308,0.8703191548115272,1,6,10,0,115,6,121,20.166666666666668
96,10,0.6129056636533076,0.8394452295322892,1,6,10,0,118,9,127,21.166666666666668
97,10,0.5364723087728236,0.6864939330722105,1,6,10,0,84,10,94,15.666666666666666
98,10,0.5083699095012632,0.5723623762526493,-1,5,10,0,17,6,23,4.6
99,10,0.5293136037527935,0.8019078315004935,-1,9,10,0,49,6,55,6.111111111111111
