,initialActive,attractiveness,polarity,political_inclination,roundsCounter,activeCongruentInitial,activeNonCongruentInitial,activeCongruentFinal,activeNonCongruentFinal,activeCounter,activationsPerRound
71,10,0.46489764254005284,0.5339347776475456,1,4,10,0,12,11,23,5.75
72,10,0.5579778500190115,0.6056707139273183,1,6,10,0,28,12,40,6.666666666666667
73,10,0.6276862415008704,0.5747912301720386,-1,9,10,0,112,44,156,17.333333333333332
74,10,0.4416867456711021,0.5353914920179013,-1,5,10,0,28,8,36,7.2
75,10,0.45679197156504947,0.8389454544384388,1,15,10,0,88,6,94,6.266666666666667
76,10,0.5965100694903698,0.5833929964482447,1,10,10,0,43,33,76,7.6
77,10,0.46853908685145096,0.8277584803867148,1,12,10,0,87,6,93,7.75
78,10,0.6681345219419399,0.7076803706264172,-1,5,10,0,119,16,135,27.0
79,10,0.4865291317663277,0.6276572319897267,1,3,10,0,9,5,14,4.666666666666667
80,10,0.5799076058722237,0.6047828115331482,1,5,10,0,20,10,30,6.0
81,10,0.5365848298230501,0.9473970720985497,1,6,10,0,120,3,123,20.5
82,10,0.5929524647450055,0.99570927565463,1,6,10,0,123,0,123,20.5
83,10,0.5621173698948643,0.9509264293740971,-1,6,10,0,121,1,122,20.333333333333332
84,10,0.4675202326404977,0.9700966851125695,1,9,10,0,103,0,103,11.444444444444445
85,10,0.5274530708845496,0.5149547745360189,-1,5,10,0,17,9,26,5.2
86,10,0.38273964237863295,0.5647795378782111,1,3,10,0,12,7,19,6.333333333333333
87,10,0.47309862858305307,0.8928455667230563,1,8,10,0,84,4,88,11.0
88,10,0.4822856527137903,0.814628346068982,-1,6,10,0,109,7,116,19.333333333333332
89,10,0.4594354125882644,0.7148166341038049,1,3,10,0,18,4,22,7.333333333333333
90,10,0.5411681605719125,0.8418431709809149,1,10,10,0,103,8,111,11.1
91,10,0.4213867761908272,0.8901663966403852,1,7,10,0,31,2,33,4.714285714285714
92,10,0.4947823695624418,0.9945891087246572,1,8,10,0,119,0,119,14.875
93,10,0.47402578048456373,0.8196357501960203,-1,7,10,0,109,7,116,16.571428571428573
94,10,0.4103630701947734,0.841350100420879,-1,6,10,0,63,2,65,10.833333333333334
95,10,0.48899117057529723,0.9688376590075205,1,11,10,0,118,1,119,10.818181818181818
96,10,0.43891659150900636,0.5115510733579891,1,4,10,0,9,14,23,5.75
97,10,0.516599649631789,0.5766952994216462,1,4,10,0,11,11,22,5.5
98,10,0.638028904644307,0.7018680612126149,-1,7,10,0,118,16,134,19.142857142857142
99,10,0.3347074873505005,0.7912727445469094,-1,7,10,0,48,3,51,7.285714285714286
