,initialActive,attractiveness,polarity,political_inclination,roundsCounter,activeCongruentInitial,activeNonCongruentInitial,activeCongruentFinal,activeNonCongruentFinal,activeCounter,activationsPerRound
0,10,0.5913160293701384,0.8250604991775483,1,6,10,0,121,16,137,22.833333333333332
1,10,0.4527020366161987,0.5346759915229216,1,5,10,0,16,22,38,7.6
2,10,0.5083152700356529,0.7246083714699412,1,9,10,0,91,30,121,13.444444444444445
3,10,0.4795384546546306,0.5049396252374536,-1,8,10,0,37,19,56,7.0
4,10,0.4850075923912728,0.7255093374669304,-1,8,10,0,83,20,103,12.875
5,10,0.49426080115285664,0.7980449354118593,1,7,10,0,101,15,116,16.571428571428573
6,10,0.4222043431556611,0.9433844202623596,1,9,10,0,99,1,100,11.11111111111111
7,10,0.5650164234683978,0.8003113654700487,-1,7,10,0,106,12,118,16.857142857142858
8,10,0.4665528055892587,0.6059012656041571,1,7,10,0,34,18,52,7.428571428571429
9,10,0.5533780597248809,0.6283615433785359,1,9,10,0,94,51,145,16.11111111111111
10,10,0.48970906677781834,0.8422508288841613,1,7,10,0,102,7,109,15.571428571428571
11,10,0.45901040320552344,0.6857943065123471,-1,7,10,0,69,21,90,12.857142857142858
12,10,0.5746342104071578,0.9866656014706152,-1,5,10,0,122,0,122,24.4
13,10,0.5496121820607682,0.6783980849240635,1,9,10,0,93,37,130,14.444444444444445
14,10,0.5519211276977243,0.753537372303386,-1,6,10,0,101,20,121,20.166666666666668
15,10,0.4697450399550257,0.7894909823643379,1,11,10,0,95,8,103,9.363636363636363
16,10,0.38324461226679984,0.9020682770769608,1,7,10,0,81,2,83,11.857142857142858
17,10,0.42131967383719965,0.6888426608562842,1,1,10,0,7,3,10,10.0
18,10,0.44198917757377504,0.9036952504998796,-1,9,10,0,102,3,105,11.666666666666666
19,10,0.4610511259420389,0.7313712688841008,1,7,10,0,58,12,70,10.0
20,10,0.48563368377732824,0.7925803116140635,1,9,10,0,97,9,106,11.777777777777779
21,10,0.4780709197846019,0.9578043627092696,1,6,10,0,109,1,110,18.333333333333332
22,10,0.5272181823442413,0.9148148893642939,1,6,10,0,121,4,125,20.833333333333332
23,10,0.302540665460178,0.5830615151236649,-1,3,10,0,12,7,19,6.333333333333333
24,10,0.4828961354964068,0.8130005222925919,-1,6,10,0,94,7,101,16.833333333333332
25,10,0.6066828044367161,0.5261482351636197,1,10,10,0,90,80,170,17.0
26,10,0.45592592506963875,0.791846399791351,1,6,10,0,39,6,45,7.5
27,10,0.3378941218617041,0.6610276888221114,-1,3,10,0,9,3,12,4.0
28,10,0.5120298216604044,0.8244072802646658,1,6,10,0,103,7,110,18.333333333333332
29,10,0.4537841784860924,0.6902136556220515,-1,7,10,0,62,14,76,10.857142857142858
30,10,0.4140177437173273,0.5656541708062804,1,5,10,0,15,12,27,5.4
31,10,0.5206542677497327,0.8394054798657447,1,6,10,0,107,7,114,19.0
