,initialActive,attractiveness,polarity,political_inclination,roundsCounter,activeCongruentInitial,activeNonCongruentInitial,activeCongruentFinal,activeNonCongruentFinal,activeCounter,activationsPerRound
26,10,0.37193925263046274,0.5269619543066227,1,4,10,0,18,12,30,7.5
27,10,0.4589875971970617,0.9660492975899871,1,7,10,0,114,1,115,16.428571428571427
28,10,0.44171751802553744,0.6032433137454155,1,7,10,0,25,17,42,6.0
29,10,0.4979391594484433,0.5493153470443757,1,6,10,0,36,28,64,10.666666666666666
30,10,0.5066601073835804,0.5643730437474944,1,6,10,0,42,22,64,10.666666666666666
31,10,0.5547460401585108,0.655082942381588,1,14,10,0,109,44,153,10.928571428571429
32,10,0.47319760735859223,0.624318851734002,1,5,10,0,36,15,51,10.2
33,10,0.522102236988432,0.7722177874727634,-1,10,10,0,108,17,125,12.5
34,10,0.47545458603069296,0.7763331091231301,-1,5,10,0,66,10,76,15.2
35,10,0.45567851557263783,0.788786747658043,-1,7,10,0,63,9,72,10.285714285714286
36,10,0.31461765982804646,0.5200447674269817,1,3,10,0,14,8,22,7.333333333333333
37,10,0.42616149262760467,0.8603228141986845,1,6,10,0,73,6,79,13.166666666666666
38,10,0.4386894728381696,0.6417972276039191,-1,6,10,0,46,15,61,10.166666666666666
39,10,0.5394077910613454,0.5955318453708066,-1,6,10,0,51,21,72,12.0
40,10,0.2763565303934662,0.5882433293043072,1,6,10,0,25,14,39,6.5
41,10,0.4217040202870749,0.7386213085643163,1,5,10,0,29,6,35,7.0
42,10,0.44090956859024255,0.9998186529718178,1,7,10,0,112,0,112,16.0
43,10,0.5527045759183432,0.6439366361932239,-1,6,10,0,76,27,103,17.166666666666668
44,10,0.4601041330916573,0.7593523221812096,1,8,10,0,75,17,92,11.5
45,10,0.401056013647755,0.9465225373236312,-1,6,10,0,78,2,80,13.333333333333334
46,10,0.5618072556741389,0.8548078550902976,-1,7,10,0,117,10,127,18.142857142857142
47,10,0.48052144588034057,0.8421211621603966,1,9,10,0,108,10,118,13.11111111111111
48,10,0.505356768534562,0.8682286896354001,1,6,10,0,112,7,119,19.833333333333332
49,10,0.5000025122661487,0.7707069554382346,1,8,10,0,104,17,121,15.125
50,10,0.4319570957127742,0.7830310849252365,-1,6,10,0,59,7,66,11.0
51,10,0.41719685995368766,0.9451766361128477,-1,5,10,0,70,2,72,14.4
52,10,0.4999902954732203,0.9046362451012919,1,6,10,0,116,4,120,20.0
53,10,0.49303418650763214,0.7240847884198005,1,6,10,0,85,21,106,17.666666666666668
54,10,0.5209998866210809,0.8809009332611382,1,6,10,0,114,8,122,20.333333333333332
55,10,0.523795949355933,0.8931846892806337,1,7,10,0,113,7,120,17.142857142857142
56,10,0.5947964891263201,0.6116997392478078,1,8,10,0,106,52,158,19.75
57,10,0.517735524548094,0.867705069611082,1,6,10,0,114,9,123,20.5
58,10,0.4693065026969386,0.8883528032597732,1,6,10,0,108,6,114,19.0
59,10,0.3804399834182491,0.8804492327618181,1,5,10,0,35,4,39,7.8
60,10,0.5239279321371748,0.7774794573664828,1,7,10,0,112,19,131,18.714285714285715
61,10,0.48438460620591933,0.9906669753461415,-1,6,10,0,115,0,115,19.166666666666668
62,10,0.5536887596250684,0.7516428512059723,1,7,10,0,109,19,128,18.285714285714285
63,10,0.5797165348145765,0.8902611270275318,-1,5,10,0,117,7,124,24.8
64,10,0.556067407519094,0.9734395707155393,-1,6,10,0,120,2,122,20.333333333333332
65,10,0.605336099572595,0.7346778773651984,1,7,10,0,117,26,143,20.428571428571427
66,10,0.47598644081598135,0.559078545636695,-1,5,10,0,32,22,54,10.8
67,10,0.5809229934530851,0.5577572355469294,-1,12,10,0,72,56,128,10.666666666666666
68,10,0.3986218892433665,0.9334946903538369,1,9,10,0,86,1,87,9.666666666666666
69,10,0.455575843179464,0.7035583627976074,-1,7,10,0,56,9,65,9.285714285714286
70,10,0.39167348786656153,0.8379565774547274,1,9,10,0,76,6,82,9.11111111111111
71,10,0.5868414938702128,0.6947896907785124,-1,9,10,0,111,31,142,15.777777777777779
72,10,0.3593937138138764,0.871924425730799,-1,7,10,0,62,5,67,9.571428571428571
73,10,0.6078933163671362,0.8485731421380226,-1,6,10,0,117,12,129,21.5
74,10,0.37746890610978434,0.9383246904137821,1,6,10,0,57,0,57,9.5
75,10,0.5310052286316163,0.678610486588846,-1,6,10,0,73,19,92,15.333333333333334
76,10,0.5716609194395009,0.9346642071418335,1,5,10,0,119,4,123,24.6
77,10,0.5453183685401443,0.8129066488342009,1,8,10,0,114,15,129,16.125
78,10,0.6163254442614978,0.5088819802108273,-1,10,10,0,62,67,129,12.9
79,10,0.5870766381557857,0.7614372783012633,-1,8,10,0,112,22,134,16.75
80,10,0.634529884884538,0.8102450153877806,-1,6,10,0,120,19,139,23.166666666666668
81,10,0.4737220496957575,0.5070560884817042,-1,5,10,0,29,14,43,8.6
82,10,0.6241894606468215,0.9478574539425049,1,5,10,0,124,4,128,25.6
83,10,0.496421002631065,0.5905853194163662,1,8,10,0,51,28,79,9.875
84,10,0.5097330340164472,0.9136861188357461,-1,7,10,0,116,4,120,17.142857142857142
85,10,0.36777994053820684,0.5155857811946941,-1,5,10,0,25,19,44,8.8
86,10,0.4756645614033652,0.5024273564528214,1,6,10,0,19,28,47,7.833333333333333
87,10,0.37911488632731144,0.8716212106099408,1,8,10,0,60,5,65,8.125
88,10,0.4760407499695818,0.8470317711612279,1,9,10,0,105,8,113,12.555555555555555
89,10,0.5512124322744341,0.6586820346134921,1,9,10,0,102,44,146,16.22222222222222
90,10,0.5271097805315021,0.9118808248191107,1,5,10,0,116,4,120,24.0
91,10,0.519597790546379,0.6719751538616738,-1,7,10,0,60,18,78,11.142857142857142
92,10,0.4962097518779576,0.9048207390491028,1,6,10,0,115,4,119,19.833333333333332
93,10,0.4859728767343844,0.817174168163225,1,10,10,0,106,15,121,12.1
94,10,0.5580274902715637,0.7961703517237095,-1,6,10,0,111,16,127,21.166666666666668
95,10,0.4663513108369753,0.6872434337066302,1,10,10,0,68,19,87,8.7
96,10,0.5887753362013607,0.6197659832422351,-1,11,10,0,74,31,105,9.545454545454545
97,10,0.47021557173981077,0.6410085847502911,-1,8,10,0,50,16,66,8.25
98,10,0.4344135713622707,0.6690360209874864,-1,10,10,0,63,17,80,8.0
99,10,0.5375635079694961,0.5605126028384783,-1,10,10,0,60,27,87,8.7
