,initialActive,attractiveness,polarity,political_inclination,roundsCounter,activeCongruentInitial,activeNonCongruentInitial,activeCongruentFinal,activeNonCongruentFinal,activeCounter,activationsPerRound
40,10,0.5483694712796445,0.5623159172156633,1,12,10,0,60,30,90,7.5
41,10,0.5537865443347074,0.9275288306240731,1,6,10,0,96,4,100,16.666666666666668
42,10,0.5691257492141825,0.7322647498839999,-1,5,10,0,33,11,44,8.8
43,10,0.5489325800118343,0.861140169347378,-1,12,10,0,88,11,99,8.25
44,10,0.6060475015064208,0.8369295988237994,1,7,10,0,103,15,118,16.857142857142858
45,10,0.4967719703816195,0.9417419321711826,1,6,10,0,88,3,91,15.166666666666666
46,10,0.4399559782812963,0.5167594850421853,1,6,10,0,31,16,47,7.833333333333333
47,10,0.5620180367177345,0.5043902195038904,-1,16,10,0,41,45,86,5.375
48,10,0.578435671294904,0.6498300359532163,-1,13,10,0,84,55,139,10.692307692307692
49,10,0.4467160361728682,0.8963862731569772,-1,8,10,0,43,3,46,5.75
50,10,0.5577695456624828,0.9518681576310994,1,7,10,0,100,2,102,14.571428571428571
51,10,0.3999380750768257,0.9652424800964983,-1,6,10,0,28,0,28,4.666666666666667
52,10,0.5531316467712538,0.9391985967186502,1,6,10,0,98,3,101,16.833333333333332
53,10,0.4732911147253688,0.5527945886226415,1,4,10,0,25,7,32,8.0
54,10,0.47613760172419356,0.7213787152596175,-1,6,10,0,34,11,45,7.5
55,10,0.6111519704978589,0.6494407851072828,-1,19,10,0,94,57,151,7.947368421052632
56,10,0.6197774350678638,0.9436490501199323,1,6,10,0,114,5,119,19.833333333333332
57,10,0.4907665377014101,0.7496169815022143,-1,4,10,0,30,6,36,9.0
58,10,0.38582701523968965,0.8354090894585793,1,4,10,0,23,1,24,6.0
59,10,0.4833344178531267,0.6882705552080117,-1,6,10,0,37,12,49,8.166666666666666
60,10,0.5531196621227532,0.8976967659643389,1,7,10,0,103,6,109,15.571428571428571
61,10,0.42396484854152205,0.8401846827262696,-1,3,10,0,25,2,27,9.0
62,10,0.4904274768898754,0.5277592853371355,1,5,10,0,32,14,46,9.2
63,10,0.5122557437591331,0.8130379535496582,1,6,10,0,68,8,76,12.666666666666666
64,10,0.5123676443726174,0.9449393524348857,-1,7,10,0,50,1,51,7.285714285714286
65,10,0.4585482790962937,0.6445915555673056,-1,6,10,0,37,14,51,8.5
66,10,0.5142450556900836,0.7930020944608551,1,7,10,0,87,14,101,14.428571428571429
67,10,0.459076234475282,0.6395655267153219,-1,4,10,0,27,12,39,9.75
68,10,0.5005144450294874,0.8436712037790669,1,7,10,0,69,6,75,10.714285714285714
69,10,0.41157789178096077,0.7947443088490072,1,8,10,0,41,5,46,5.75
70,10,0.5227624977569969,0.7699009249735658,-1,6,10,0,43,12,55,9.166666666666666
71,10,0.4833150580675889,0.7947329250886627,1,7,10,0,64,8,72,10.285714285714286
72,10,0.4616343644313289,0.5382551207809348,-1,5,10,0,19,13,32,6.4
73,10,0.5443239519459382,0.7977209277040831,1,9,10,0,89,16,105,11.666666666666666
74,10,0.4437195546079293,0.6748292994017443,-1,8,10,0,31,9,40,5.0
75,10,0.44617658081152844,0.5221699701959851,-1,2,10,0,14,2,16,8.0
76,10,0.4383687472258312,0.5615793805030369,1,8,10,0,36,14,50,6.25
77,10,0.41848208782890295,0.702483282123074,1,3,10,0,19,2,21,7.0
78,10,0.512642638668343,0.5703692092668751,1,6,10,0,38,13,51,8.5
79,10,0.6157121669653818,0.7908126854517881,1,8,10,0,107,23,130,16.25
80,10,0.5953719812702627,0.8638836211259358,-1,10,10,0,102,13,115,11.5
81,10,0.45318600577228296,0.5624585159501412,-1,4,10,0,19,6,25,6.25
82,10,0.44432868671092857,0.5281672894104934,-1,4,10,0,15,2,17,4.25
83,10,0.4585206703063377,0.5449818709652559,1,6,10,0,35,14,49,8.166666666666666
84,10,0.5150265570003493,0.9808298001650988,-1,7,10,0,45,0,45,6.428571428571429
85,10,0.5303428991239569,0.7031270893640806,1,8,10,0,64,20,84,10.5
86,10,0.5318362142196619,0.6552408770558728,1,8,10,0,67,23,90,11.25
87,10,0.4624182648385627,0.6536550803708919,1,6,10,0,44,11,55,9.166666666666666
88,10,0.5232858227086091,0.5710561178042909,1,9,10,0,44,19,63,7.0
89,10,0.5297297510097403,0.5936187560200297,-1,8,10,0,31,19,50,6.25
90,10,0.49635768099458183,0.9849462396756288,1,9,10,0,91,0,91,10.11111111111111
91,10,0.51777044040143,0.7061195254711885,-1,6,10,0,35,12,47,7.833333333333333
92,10,0.4432664054445072,0.6334684001683101,1,5,10,0,25,6,31,6.2
93,10,0.408106540883161,0.5445412653034686,1,5,10,0,18,6,24,4.8
94,10,0.4336266910690759,0.7201335984385746,-1,5,10,0,23,5,28,5.6
95,10,0.3954027105603033,0.6437261664862309,1,3,10,0,16,2,18,6.0
96,10,0.5411581657045058,0.5641583303281369,-1,5,10,0,25,18,43,8.6
97,10,0.5190243122697926,0.7037268980556397,-1,7,10,0,34,13,47,6.714285714285714
98,10,0.4371936741516339,0.557393427455671,-1,3,10,0,17,4,21,7.0
99,10,0.5780000079122235,0.9421465984436146,-1,10,10,0,94,5,99,9.9
