,initialActive,attractiveness,polarity,political_inclination,roundsCounter,activeCongruentInitial,activeNonCongruentInitial,activeCongruentFinal,activeNonCongruentFinal,activeCounter,activationsPerRound
46,10,0.44559087355779337,0.8147212004466942,-1,20,10,0,124,116,240,12.0
47,10,0.4235287384828194,0.819332809292117,-1,15,10,0,124,106,230,15.333333333333334
48,10,0.5125842269090317,0.642311729610046,-1,18,10,0,123,118,241,13.38888888888889
49,10,0.4436978498467119,0.6120717134057926,1,13,10,0,115,114,229,17.615384615384617
50,10,0.5139035585902832,0.524094932879843,-1,15,10,0,121,122,243,16.2
51,10,0.412004467935737,0.8534811425536517,1,17,10,0,125,112,237,13.941176470588236
52,10,0.5302442262908534,0.746874734775449,1,18,10,0,124,118,242,13.444444444444445
53,10,0.47278720228954535,0.9469407633526572,-1,19,10,0,125,108,233,12.263157894736842
54,10,0.6078256205878863,0.9902832057864912,1,23,10,0,125,116,241,10.478260869565217
55,10,0.4186628693475403,0.540929081591011,1,18,10,0,118,116,234,13.0
56,10,0.6563667847201748,0.9547527269019376,1,11,10,0,125,93,218,19.818181818181817
57,10,0.6207304876015126,0.5386295275278252,-1,12,10,0,120,120,240,20.0
58,10,0.5398653294309812,0.7029296153827909,-1,15,10,0,124,115,239,15.933333333333334
59,10,0.5584942977369098,0.9524224633446794,-1,14,10,0,125,98,223,15.928571428571429
60,10,0.5545282185224271,0.9490252411187345,1,22,10,0,125,119,244,11.090909090909092
61,10,0.3589278930496341,0.544319215403362,1,21,10,0,119,119,238,11.333333333333334
62,10,0.5372747316970582,0.711236662729217,1,17,10,0,125,119,244,14.352941176470589
63,10,0.5444086165475075,0.7529422395625436,1,14,10,0,124,110,234,16.714285714285715
64,10,0.5723360616231178,0.5659179289225598,-1,11,10,0,120,110,230,20.90909090909091
65,10,0.5156499013580811,0.5458869617324662,-1,10,10,0,115,110,225,22.5
66,10,0.5241987488544825,0.825805468092522,-1,19,10,0,125,114,239,12.578947368421053
67,10,0.5112305757953904,0.8103227319078887,-1,23,10,0,125,115,240,10.434782608695652
68,10,0.5000787932594357,0.6719982449671182,-1,19,10,0,123,120,243,12.789473684210526
69,10,0.5754229745283113,0.9229951473112548,1,22,10,0,125,115,240,10.909090909090908
70,10,0.4125041290910225,0.5275756884973115,-1,13,10,0,113,118,231,17.76923076923077
71,10,0.5066292047350234,0.739229053596475,-1,21,10,0,124,121,245,11.666666666666666
72,10,0.4630026619729242,0.5377278650649292,1,12,10,0,119,115,234,19.5
73,10,0.43313159440983845,0.7065456401929742,-1,16,10,0,121,114,235,14.6875
74,10,0.4101581934798857,0.5086938112498234,-1,14,10,0,117,118,235,16.785714285714285
75,10,0.40155823569644633,0.8049628534041846,1,16,10,0,123,98,221,13.8125
76,10,0.3384075080914361,0.8272200282715827,-1,23,10,0,124,118,242,10.521739130434783
77,10,0.5323316012410889,0.7454574756131466,-1,16,10,0,125,112,237,14.8125
78,10,0.5072206643201166,0.7142873807487083,-1,17,10,0,124,117,241,14.176470588235293
79,10,0.5702242171003497,0.592331094797943,-1,15,10,0,125,115,240,16.0
80,10,0.5742646411294351,0.8966133169596328,1,19,10,0,125,116,241,12.68421052631579
81,10,0.5387826655910498,0.9512754776178353,1,25,10,0,125,116,241,9.64
82,10,0.5082277521772783,0.6408831982699792,-1,14,10,0,121,109,230,16.428571428571427
83,10,0.45958663129786465,0.9177974139102436,-1,20,10,0,125,112,237,11.85
84,10,0.45300045799049216,0.7981089726344105,-1,17,10,0,122,110,232,13.647058823529411
85,10,0.5148411490110189,0.5100666267345877,1,9,10,0,110,117,227,25.22222222222222
86,10,0.4031022306949138,0.8784828388309558,1,23,10,0,125,121,246,10.695652173913043
87,10,0.42082045146022024,0.7056724916168065,-1,14,10,0,123,104,227,16.214285714285715
88,10,0.4400941172066976,0.9911633774911579,1,24,10,0,124,114,238,9.916666666666666
89,10,0.4062018652975498,0.6613985756919287,-1,18,10,0,124,116,240,13.333333333333334
90,10,0.4914121130985518,0.9862788742172433,1,21,10,0,124,113,237,11.285714285714286
91,10,0.4728162722887519,0.8398113117073767,1,16,10,0,124,107,231,14.4375
92,10,0.5722509512270841,0.6047416047183427,-1,6,10,0,118,102,220,36.666666666666664
93,10,0.42235189897147696,0.5749969987181764,-1,22,10,0,119,122,241,10.954545454545455
94,10,0.5078485067002008,0.7945583164743557,1,11,10,0,121,100,221,20.09090909090909
95,10,0.3803291608528515,0.8180284636760907,1,17,10,0,124,102,226,13.294117647058824
96,10,0.39470799469409223,0.7511121495987496,1,15,10,0,121,114,235,15.666666666666666
97,10,0.48858252667707736,0.8599604034135715,1,16,10,0,121,110,231,14.4375
98,10,0.4901510720654496,0.6608357641869973,-1,12,10,0,120,113,233,19.416666666666668
99,10,0.3550564221785976,0.8468737631028855,-1,25,10,0,125,116,241,9.64
