,initialActive,attractiveness,polarity,political_inclination,roundsCounter,activeCongruentInitial,activeNonCongruentInitial,activeCongruentFinal,activeNonCongruentFinal,activeCounter,activationsPerRound
42,10,0.5730452776845744,0.9893307881119191,1,17,10,0,121,40,161,9.470588235294118
43,10,0.32839231639244804,0.5084154105909682,1,29,10,0,92,84,176,6.068965517241379
44,10,0.47168996137210006,0.9611793188009301,-1,25,10,0,120,46,166,6.64
45,10,0.42377673708854474,0.8263692436932196,-1,19,10,0,114,64,178,9.368421052631579
46,10,0.4843060573415586,0.7332963741325822,-1,12,10,0,102,56,158,13.166666666666666
47,10,0.603816207039091,0.9913450165812641,-1,10,10,0,120,29,149,14.9
48,10,0.5357254654708784,0.6346395026120022,1,17,10,0,108,85,193,11.352941176470589
49,10,0.36407107832549057,0.8642202100201701,1,34,10,0,116,75,191,5.617647058823529
50,10,0.4836420529938078,0.9450827900024024,1,20,10,0,118,43,161,8.05
51,10,0.5132113457979082,0.790801352285298,-1,12,10,0,115,56,171,14.25
52,10,0.549113778593039,0.9256123931745736,1,26,10,0,123,56,179,6.884615384615385
53,10,0.4602295951265858,0.9976568876896645,-1,9,10,0,92,11,103,11.444444444444445
54,10,0.4723572923074238,0.9285611848457164,-1,13,10,0,113,29,142,10.923076923076923
55,10,0.5704072700341755,0.8573822900245631,1,7,10,0,115,31,146,20.857142857142858
56,10,0.45376164284112686,0.7730726480017611,-1,14,10,0,110,51,161,11.5
57,10,0.4808313088895653,0.7873367573906884,1,17,10,0,106,47,153,9.0
58,10,0.5389164888245997,0.5586430849596677,1,13,10,0,102,95,197,15.153846153846153
59,10,0.5111624675070588,0.8021437935829672,-1,22,10,0,120,65,185,8.409090909090908
60,10,0.4461248730780871,0.897179665919775,1,8,10,0,101,28,129,16.125
61,10,0.606272719452506,0.9858802110050868,1,11,10,0,120,25,145,13.181818181818182
62,10,0.41026972633064884,0.7056948685349836,1,7,10,0,70,25,95,13.571428571428571
63,10,0.43396002321976596,0.5701093872398155,1,21,10,0,89,71,160,7.619047619047619
64,10,0.5762346947988117,0.625892598163277,1,23,10,0,116,101,217,9.434782608695652
65,10,0.5338238058781809,0.8867651493804083,-1,16,10,0,118,47,165,10.3125
66,10,0.6185814558021765,0.6285919470082127,1,17,10,0,118,95,213,12.529411764705882
67,10,0.4651567479378004,0.5796857238052622,1,17,10,0,82,61,143,8.411764705882353
68,10,0.49744123103773935,0.9131764416140971,-1,19,10,0,122,51,173,9.105263157894736
69,10,0.5383601059150883,0.819998839972409,-1,17,10,0,119,67,186,10.941176470588236
70,10,0.526904609132675,0.8169343265070432,1,19,10,0,118,48,166,8.736842105263158
71,10,0.5734549494915651,0.9018394176262388,1,20,10,0,120,52,172,8.6
72,10,0.5141318042226801,0.9085316777585801,-1,18,10,0,117,49,166,9.222222222222221
73,10,0.4834035956490509,0.9341887928043646,-1,16,10,0,120,37,157,9.8125
74,10,0.4495475759480599,0.6248551480057903,1,13,10,0,101,70,171,13.153846153846153
75,10,0.55341276993123,0.8162092416690232,1,12,10,0,109,37,146,12.166666666666666
76,10,0.5333786457944271,0.6446104781506801,-1,8,10,0,103,75,178,22.25
77,10,0.6054416922037563,0.5716530634585952,-1,8,10,0,115,96,211,26.375
78,10,0.5019963421159703,0.7646209313259906,-1,12,10,0,117,61,178,14.833333333333334
79,10,0.5979863631986303,0.9059378219963302,-1,17,10,0,123,58,181,10.647058823529411
80,10,0.48491135059274215,0.9172549364685,-1,8,10,0,99,20,119,14.875
81,10,0.5759766605622894,0.5420146981853748,1,14,10,0,107,100,207,14.785714285714286
82,10,0.44394516471042333,0.5845772551973121,1,16,10,0,109,78,187,11.6875
83,10,0.4576181079031496,0.5358211811180142,-1,30,10,0,107,94,201,6.7
84,10,0.49062069340704667,0.6260120353044138,-1,21,10,0,119,88,207,9.857142857142858
85,10,0.4629103556572473,0.9918661183111978,1,19,10,0,114,45,159,8.368421052631579
86,10,0.47778951076792026,0.7129311840096344,-1,8,10,0,86,49,135,16.875
87,10,0.4507050055287355,0.933240378965887,1,18,10,0,107,44,151,8.38888888888889
88,10,0.44181474360236245,0.5698144993770167,-1,30,10,0,99,93,192,6.4
89,10,0.4865165620482379,0.7635927081208193,1,30,10,0,117,80,197,6.566666666666666
90,10,0.47212025373209776,0.674584877187107,1,8,10,0,77,37,114,14.25
91,10,0.5268799492554849,0.7556948209987279,1,28,10,0,120,87,207,7.392857142857143
92,10,0.4123923065458581,0.5718286967258448,-1,21,10,0,91,77,168,8.0
93,10,0.5120308943133224,0.6653262495921117,-1,12,10,0,103,60,163,13.583333333333334
94,10,0.5145259896207215,0.9402608111501869,-1,14,10,0,113,37,150,10.714285714285714
95,10,0.4330940856810233,0.59007262089583,1,10,10,0,82,47,129,12.9
96,10,0.4633115587957251,0.8457840140480088,-1,16,10,0,110,43,153,9.5625
97,10,0.425534703691624,0.9764360872906401,1,14,10,0,105,32,137,9.785714285714286
98,10,0.49888305446211334,0.9600797292394239,-1,13,10,0,120,36,156,12.0
99,10,0.3216392281931744,0.6275517953686498,-1,20,10,0,81,68,149,7.45
