,initialActive,attractiveness,polarity,political_inclination,roundsCounter,activeCongruentInitial,activeNonCongruentInitial,activeCongruentFinal,activeNonCongruentFinal,activeCounter,activationsPerRound
0,10,0.39230431928957527,0.9396234169131529,-1,8,10,0,105,0,105,13.125
1,10,0.41777344702296704,0.645914079373185,-1,6,10,0,30,6,36,6.0
2,10,0.35086751962468443,0.9031511357869764,1,8,10,0,70,0,70,8.75
3,10,0.5123030727742497,0.8896757413119116,1,6,10,0,118,6,124,20.666666666666668
4,10,0.5926932719983605,0.6758234098821003,-1,8,10,0,121,40,161,20.125
5,10,0.5569842206568594,0.8456334633047996,-1,5,10,0,120,10,130,26.0
6,10,0.4613010709128869,0.8596503396673321,-1,7,10,0,108,5,113,16.142857142857142
7,10,0.43137763393652157,0.6563637962714662,1,4,10,0,24,5,29,7.25
8,10,0.5147457953045662,0.5285368578606984,-1,14,10,0,71,51,122,8.714285714285714
9,10,0.2825187078610244,0.5943846363356324,-1,3,10,0,14,4,18,6.0
10,10,0.4391679091609698,0.6564749993997192,1,3,10,0,16,5,21,7.0
11,10,0.3900804423988052,0.732469486528172,1,3,10,0,17,2,19,6.333333333333333
12,10,0.5858013326937115,0.949582715584826,1,5,10,0,122,0,122,24.4
13,10,0.5058839365524493,0.5739345794777422,1,6,10,0,23,16,39,6.5
14,10,0.5328599537862282,0.8116337959952333,1,6,10,0,117,15,132,22.0
15,10,0.563897536486567,0.932902085170303,1,6,10,0,122,1,123,20.5
16,10,0.5299513740148813,0.9902487714902699,-1,6,10,0,123,0,123,20.5
17,10,0.5185014555684085,0.5419433792922042,1,6,10,0,37,29,66,11.0
18,10,0.5982027311163753,0.7642074261092331,1,6,10,0,118,17,135,22.5
19,10,0.4833010339147372,0.5560386275555931,1,9,10,0,47,19,66,7.333333333333333
20,10,0.5486503799244087,0.9612466364052124,-1,5,10,0,123,0,123,24.6
21,10,0.45523668294158626,0.7474357455219736,1,13,10,0,76,3,79,6.076923076923077
22,10,0.43105672595195077,0.5806480292513022,-1,5,10,0,19,10,29,5.8
23,10,0.5420670069153033,0.7791956181878132,1,7,10,0,114,16,130,18.571428571428573
24,10,0.3726393490459753,0.629862142155402,1,4,10,0,23,4,27,6.75
25,10,0.5587257516379838,0.6291209914086475,1,10,10,0,84,21,105,10.5
26,10,0.5421815608842547,0.5378765589521861,1,6,10,0,25,5,30,5.0
27,10,0.4724336346476192,0.8460450481195259,1,7,10,0,106,5,111,15.857142857142858
28,10,0.5975254219781544,0.6647870382700877,1,9,10,0,118,35,153,17.0
29,10,0.3737494059723844,0.7192857184313005,1,6,10,0,34,7,41,6.833333333333333
30,10,0.5300169146075421,0.8034241061582571,-1,10,10,0,120,14,134,13.4
31,10,0.6329533189187645,0.6420797276419503,1,9,10,0,116,48,164,18.22222222222222
32,10,0.499885648392035,0.5083709936300165,1,6,10,0,21,25,46,7.666666666666667
33,10,0.5509685876381224,0.871375218603164,-1,6,10,0,121,7,128,21.333333333333332
34,10,0.516988435887836,0.795944436807223,1,8,10,0,113,18,131,16.375
35,10,0.6064236535621874,0.7030413711937878,-1,8,10,0,121,32,153,19.125
36,10,0.5914185056486314,0.7885401539374028,1,6,10,0,118,18,136,22.666666666666668
37,10,0.48702268619562433,0.9470799943264061,-1,7,10,0,120,0,120,17.142857142857142
38,10,0.46097552818684634,0.8435005491074408,1,9,10,0,103,5,108,12.0
39,10,0.5743592839113826,0.6348785231251479,1,12,10,0,91,30,121,10.083333333333334
40,10,0.5056346463427119,0.5578060273911571,1,4,10,0,24,16,40,10.0
41,10,0.5142775252698577,0.6966448823861171,-1,11,10,0,114,31,145,13.181818181818182
42,10,0.6119648272444103,0.7810027103337447,1,6,10,0,121,17,138,23.0
43,10,0.5326392085877442,0.9078873306614359,-1,6,10,0,123,2,125,20.833333333333332
44,10,0.45714546456902216,0.7425800344219364,-1,10,10,0,93,11,104,10.4
45,10,0.40528603877945746,0.8363363041627292,1,12,10,0,50,2,52,4.333333333333333
46,10,0.5358623957821499,0.7034290432915015,1,11,10,0,99,18,117,10.636363636363637
47,10,0.6321738089639279,0.7040793463613223,-1,7,10,0,121,32,153,21.857142857142858
48,10,0.6658771592394191,0.9445188067744841,-1,5,10,0,125,2,127,25.4
49,10,0.5591058896736578,0.7219245272833448,1,8,10,0,108,20,128,16.0
50,10,0.6178401316450467,0.7248269543191016,1,7,10,0,117,28,145,20.714285714285715
51,10,0.4485765931683262,0.9871561887367273,-1,6,10,0,113,0,113,18.833333333333332
52,10,0.6306326545634623,0.8246255766105246,1,6,10,0,122,17,139,23.166666666666668
53,10,0.4639163227644164,0.8156649459740362,-1,10,10,0,110,10,120,12.0
54,10,0.5159334509430119,0.8823004091924584,1,6,10,0,117,5,122,20.333333333333332
55,10,0.5326210749228024,0.8757058912061785,1,6,10,0,120,5,125,20.833333333333332
56,10,0.6204531823149606,0.9588392361337117,-1,5,10,0,125,1,126,25.2
57,10,0.4704738857543842,0.9920979687127887,-1,7,10,0,120,0,120,17.142857142857142
58,10,0.46149274155594255,0.5369006595163373,-1,5,10,0,31,16,47,9.4
59,10,0.6458888066126272,0.9277491818652732,1,5,10,0,124,3,127,25.4
60,10,0.5021684563770734,0.5773114647171387,1,10,10,0,54,29,83,8.3
61,10,0.6155885326245234,0.5612726630980754,-1,10,10,0,108,68,176,17.6
62,10,0.5876763067979267,0.8052259661392047,-1,7,10,0,121,14,135,19.285714285714285
63,10,0.45861003842572,0.9177972112557778,-1,6,10,0,111,1,112,18.666666666666668
64,10,0.46001350003668784,0.8098510088679383,1,11,10,0,104,11,115,10.454545454545455
65,10,0.5137769329819647,0.5592834506123794,1,4,10,0,27,16,43,10.75
66,10,0.4365103304298251,0.9628241391893733,1,8,10,0,112,0,112,14.0
67,10,0.5540229997978094,0.5941384107046956,1,10,10,0,69,28,97,9.7
68,10,0.5820306595790354,0.6470295188888722,-1,9,10,0,111,42,153,17.0
69,10,0.5060833783463106,0.8345435018161431,-1,10,10,0,121,8,129,12.9
70,10,0.534988895296051,0.8183181221727112,1,6,10,0,115,14,129,21.5
71,10,0.5176954335205419,0.524097646670911,1,12,10,0,57,44,101,8.416666666666666
72,10,0.4496348665637473,0.575637521618146,1,5,10,0,19,10,29,5.8
73,10,0.4429890298136537,0.5157461709642481,-1,5,10,0,24,13,37,7.4
74,10,0.5718551125847887,0.5035853535924675,-1,12,10,0,91,69,160,13.333333333333334
75,10,0.44506004939725485,0.9047826910847909,1,7,10,0,106,0,106,15.142857142857142
76,10,0.33586734717666644,0.9439330371675632,1,8,10,0,64,0,64,8.0
77,10,0.40743948595057294,0.5225032798354821,1,5,10,0,20,16,36,7.2
78,10,0.4905317680864229,0.8729648148383086,-1,7,10,0,111,6,117,16.714285714285715
79,10,0.5107875967741078,0.9602527925558653,-1,6,10,0,124,0,124,20.666666666666668
80,10,0.5738383495011243,0.9612787148303626,1,5,10,0,122,0,122,24.4
81,10,0.46301083618801525,0.8130987398334208,1,7,10,0,100,3,103,14.714285714285714
82,10,0.4088050990619068,0.8842040345642569,-1,10,10,0,95,2,97,9.7
83,10,0.5312739778160114,0.6136859155421199,1,14,10,0,72,24,96,6.857142857142857
84,10,0.4682667812538017,0.7927294976053048,-1,9,10,0,110,11,121,13.444444444444445
85,10,0.6076224460317861,0.9885659455529603,1,4,10,0,124,0,124,31.0
86,10,0.49976616483953135,0.9328497934409975,-1,7,10,0,120,2,122,17.428571428571427
87,10,0.3329055434121012,0.8336396884155828,-1,6,10,0,67,1,68,11.333333333333334
88,10,0.3620963500989529,0.9865289221056923,1,10,10,0,72,0,72,7.2
89,10,0.5353612630423409,0.9954301112411201,-1,5,10,0,123,0,123,24.6
90,10,0.4096224403388538,0.8231640586048625,-1,10,10,0,95,2,97,9.7
91,10,0.42322192615264287,0.7089298762451836,-1,6,10,0,49,7,56,9.333333333333334
92,10,0.6567863471099232,0.9290039910707213,-1,4,10,0,125,2,127,31.75
93,10,0.48157360435055846,0.7513134428237858,-1,12,10,0,107,14,121,10.083333333333334
94,10,0.31440219998792274,0.5367447918452379,1,2,10,0,8,8,16,8.0
95,10,0.38287523027836445,0.851298060430429,1,7,10,0,56,1,57,8.142857142857142
96,10,0.5636830493712913,0.8381700997196799,-1,6,10,0,120,10,130,21.666666666666668
97,10,0.36929570910704795,0.6287666456688722,-1,7,10,0,26,4,30,4.285714285714286
98,10,0.468381036897728,0.995672014250538,1,6,10,0,117,0,117,19.5
99,10,0.3962182979923493,0.9969643205166272,1,10,10,0,106,0,106,10.6
