,initialActive,attractiveness,polarity,political_inclination,roundsCounter,activeCongruentInitial,activeNonCongruentInitial,activeCongruentFinal,activeNonCongruentFinal,activeCounter,activationsPerRound
0,10,0.505346867441378,0.9871599185008313,1,4,10,0,120,0,120,30.0
1,10,0.4499329814027235,0.6557583797377093,1,7,10,0,65,9,74,10.571428571428571
2,10,0.43043861531314964,0.8671612377674183,1,8,10,0,104,2,106,13.25
3,10,0.3155945189210818,0.5529588383912105,1,3,10,0,16,2,18,6.0
4,10,0.5234737181215776,0.9175485563307046,1,5,10,0,120,0,120,24.0
5,10,0.5369652897322295,0.949277385867179,-1,5,10,0,121,4,125,25.0
6,10,0.4830103042413008,0.5102677847184649,-1,4,10,0,25,12,37,9.25
7,10,0.6721278000865301,0.8934762392305673,-1,4,10,0,123,10,133,33.25
8,10,0.5188630345973048,0.65938164449377,-1,7,10,0,78,12,90,12.857142857142858
9,10,0.45982775504670836,0.8639954839323852,-1,7,10,0,115,10,125,17.857142857142858
10,10,0.4445949229731941,0.7468540931062959,1,8,10,0,73,7,80,10.0
11,10,0.506665538811964,0.9615192269764616,1,5,10,0,120,0,120,24.0
12,10,0.426240608452182,0.5404919218564012,-1,4,10,0,31,9,40,10.0
13,10,0.4117844806282586,0.5612009515757475,1,5,10,0,30,8,38,7.6
14,10,0.440397585336171,0.9827154299711884,1,5,10,0,118,0,118,23.6
15,10,0.610373151403331,0.5568248009380776,1,8,10,0,103,72,175,21.875
16,10,0.4570798959468954,0.9988279850694344,-1,6,10,0,118,0,118,19.666666666666668
17,10,0.669975622873126,0.8378697116825757,-1,6,10,0,122,15,137,22.833333333333332
18,10,0.5109103137089687,0.8937290718398639,1,6,10,0,120,2,122,20.333333333333332
19,10,0.4838374038156981,0.9731453341492249,-1,5,10,0,118,2,120,24.0
20,10,0.5971754229741428,0.7152112179439815,-1,7,10,0,116,27,143,20.428571428571427
21,10,0.4136139578038647,0.5710678959523001,1,5,10,0,29,5,34,6.8
22,10,0.3865566107325835,0.5279549921816111,-1,5,10,0,24,10,34,6.8
23,10,0.5699324180802177,0.5223013276355298,-1,13,10,0,74,66,140,10.76923076923077
24,10,0.5401829745102449,0.7965422730494189,1,6,10,0,119,13,132,22.0
25,10,0.47318026208996805,0.9248419770059302,1,6,10,0,119,0,119,19.833333333333332
26,10,0.6516640607311383,0.7976013436859943,1,5,10,0,124,19,143,28.6
27,10,0.5211149433340322,0.7473806002545968,1,7,10,0,118,18,136,19.428571428571427
28,10,0.6006699793315795,0.9950615680180954,1,4,10,0,123,0,123,30.75
29,10,0.5231292832080614,0.8096226747468602,-1,7,10,0,115,11,126,18.0
30,10,0.48149892862014443,0.9081030159738979,-1,5,10,0,118,6,124,24.8
