,initialActive,attractiveness,polarity,political_inclination,roundsCounter,activeCongruentInitial,activeNonCongruentInitial,activeCongruentFinal,activeNonCongruentFinal,activeCounter,activationsPerRound
0,10,0.49864044141126457,0.5122550290628329,1,11,10,0,65,47,112,10.181818181818182
1,10,0.536829958728073,0.7944556766449067,1,14,10,0,104,41,145,10.357142857142858
2,10,0.5918856821775169,0.6920460960570127,1,10,10,0,115,62,177,17.7
3,10,0.5473732373610101,0.8167880096839468,-1,13,10,0,114,34,148,11.384615384615385
4,10,0.40895674777601615,0.7126346868716913,1,8,10,0,66,21,87,10.875
5,10,0.4582155213107266,0.7737885247126108,1,16,10,0,91,37,128,8.0
6,10,0.4821494612836123,0.8039593218378385,-1,15,10,0,104,38,142,9.466666666666667
7,10,0.4616684977773764,0.6344642364307633,1,14,10,0,88,56,144,10.285714285714286
8,10,0.5873358860299611,0.660637082727086,1,7,10,0,104,54,158,22.571428571428573
9,10,0.4370512579701928,0.970625687030094,1,20,10,0,108,28,136,6.8
10,10,0.4321072010905987,0.8833242652466186,1,5,10,0,65,10,75,15.0
11,10,0.5598350439490201,0.8317847198632933,1,9,10,0,110,25,135,15.0
12,10,0.47892600593176765,0.722650414891348,-1,17,10,0,93,57,150,8.823529411764707
13,10,0.4450226769923124,0.7009453175528242,-1,17,10,0,88,63,151,8.882352941176471
14,10,0.5114455199374706,0.566728226876639,1,18,10,0,99,73,172,9.555555555555555
15,10,0.42213983456313564,0.7935899873614387,1,6,10,0,81,13,94,15.666666666666666
16,10,0.48128938883055544,0.7585300590746641,1,11,10,0,89,26,115,10.454545454545455
17,10,0.4981159718193676,0.7215103494231135,1,22,10,0,103,46,149,6.7727272727272725
18,10,0.5688326921962682,0.6605239765673446,1,8,10,0,94,48,142,17.75
19,10,0.4651710701626595,0.6143651928396583,-1,21,10,0,93,72,165,7.857142857142857
20,10,0.6444416091792735,0.9157982494108754,1,5,10,0,118,15,133,26.6
21,10,0.5367777671738269,0.735009111498351,1,17,10,0,108,47,155,9.117647058823529
22,10,0.34858405713458945,0.5227906948068242,-1,10,10,0,35,35,70,7.0
23,10,0.5359851454164616,0.6043073783997563,1,8,10,0,85,53,138,17.25
24,10,0.5065416168232367,0.8760246213130227,-1,10,10,0,93,11,104,10.4
25,10,0.4737821583238253,0.6077574871936975,1,18,10,0,94,58,152,8.444444444444445
26,10,0.6122467841001082,0.9063035707000769,-1,10,10,0,116,18,134,13.4
27,10,0.5391215897865362,0.5886548708444397,-1,12,10,0,82,72,154,12.833333333333334
28,10,0.5670865976382723,0.8952958156019493,1,9,10,0,120,19,139,15.444444444444445
29,10,0.5482981236124143,0.8981144265649088,1,9,10,0,109,24,133,14.777777777777779
30,10,0.58780868240674,0.6163621006060005,-1,12,10,0,113,82,195,16.25
31,10,0.2694792354463251,0.7574037909160709,-1,22,10,0,56,42,98,4.454545454545454
32,10,0.5429007394803153,0.5763727236288823,-1,8,10,0,79,72,151,18.875
33,10,0.48407133949892517,0.9077803692911557,1,10,10,0,108,20,128,12.8
34,10,0.38001889549457196,0.5027287820759564,1,24,10,0,79,75,154,6.416666666666667
35,10,0.5600948976682033,0.8436705708872846,-1,9,10,0,114,27,141,15.666666666666666
36,10,0.4683190260251847,0.6604593930344815,-1,20,10,0,73,49,122,6.1
37,10,0.5558660115096201,0.9596466249920986,1,10,10,0,113,12,125,12.5
38,10,0.5225025043341944,0.9741652146957356,-1,21,10,0,113,21,134,6.380952380952381
39,10,0.565635002779723,0.6097562174120494,1,15,10,0,109,66,175,11.666666666666666
40,10,0.5071258525057027,0.9357206960251391,-1,17,10,0,115,25,140,8.235294117647058
41,10,0.46611239336743066,0.5831531335582438,1,13,10,0,79,49,128,9.846153846153847
42,10,0.5563249399402758,0.8305317721139892,-1,13,10,0,113,35,148,11.384615384615385
43,10,0.454454759899106,0.7743611956764682,1,19,10,0,99,45,144,7.578947368421052
44,10,0.5853533352616542,0.7577765052712673,1,18,10,0,116,65,181,10.055555555555555
45,10,0.4321782482736024,0.5760369788981783,-1,21,10,0,77,74,151,7.190476190476191
46,10,0.48725256050187526,0.9758245877447456,1,7,10,0,99,11,110,15.714285714285714
47,10,0.4788962963025628,0.5204554389095373,-1,9,10,0,87,76,163,18.11111111111111
48,10,0.45431692951765107,0.9349239480547624,-1,22,10,0,106,33,139,6.318181818181818
49,10,0.5205292594007552,0.928996545768945,1,10,10,0,108,15,123,12.3
50,10,0.6405955180224034,0.6818015756823003,1,10,10,0,117,72,189,18.9
51,10,0.5733687748172742,0.9134367808211628,1,9,10,0,116,20,136,15.11111111111111
52,10,0.4723148380519007,0.5776097738459498,-1,16,10,0,83,68,151,9.4375
53,10,0.6041966149124577,0.8986264472638705,-1,8,10,0,112,8,120,15.0
54,10,0.512236172812556,0.9139492508944629,-1,8,10,0,81,9,90,11.25
55,10,0.47301629671215223,0.6849759648436625,1,9,10,0,87,43,130,14.444444444444445
56,10,0.5656498691385624,0.8295306111534908,-1,12,10,0,121,43,164,13.666666666666666
57,10,0.5412297006143367,0.7383081876283208,-1,11,10,0,108,59,167,15.181818181818182
58,10,0.5377826451615546,0.8764662841349922,-1,16,10,0,115,36,151,9.4375
59,10,0.5476548497990771,0.6857575645236917,1,11,10,0,96,52,148,13.454545454545455
60,10,0.4560927303604336,0.8739995342276664,-1,27,10,0,114,43,157,5.814814814814815
61,10,0.48858382955169566,0.8766579157982768,-1,25,10,0,110,34,144,5.76
62,10,0.4959901089396835,0.9829436358011188,-1,13,10,0,111,23,134,10.307692307692308
63,10,0.42353999285100546,0.9304396823623218,1,6,10,0,89,12,101,16.833333333333332
64,10,0.6532685467592794,0.6851192438672564,1,8,10,0,119,62,181,22.625
65,10,0.5393174573946524,0.7846624466165135,1,9,10,0,103,29,132,14.666666666666666
66,10,0.42783882236326776,0.6806052612556635,-1,13,10,0,68,41,109,8.384615384615385
67,10,0.514761229534056,0.8568078626363262,1,19,10,0,113,35,148,7.7894736842105265
68,10,0.49374318934205536,0.936274282926085,-1,17,10,0,104,17,121,7.117647058823529
69,10,0.4883324050137981,0.7345858522158963,1,12,10,0,92,51,143,11.916666666666666
70,10,0.5661492498489492,0.8603639538022684,-1,15,10,0,111,27,138,9.2
71,10,0.46335158959604816,0.9332872580738509,-1,13,10,0,91,11,102,7.846153846153846
72,10,0.47531479606147914,0.9061694027842797,-1,13,10,0,100,25,125,9.615384615384615
73,10,0.5749070170810435,0.6612265822071713,-1,11,10,0,115,73,188,17.09090909090909
74,10,0.4304582890144181,0.6554687491434319,1,18,10,0,87,50,137,7.611111111111111
75,10,0.32931718747780203,0.9663423122324155,1,13,10,0,77,15,92,7.076923076923077
76,10,0.4243145248441394,0.5874907180219762,-1,12,10,0,71,61,132,11.0
77,10,0.4845012770892907,0.9859758044638296,1,10,10,0,103,18,121,12.1
78,10,0.5138425656538581,0.6936356161174759,1,13,10,0,102,51,153,11.76923076923077
79,10,0.5590107642257925,0.7647611495360689,1,16,10,0,117,58,175,10.9375
80,10,0.6209725756069608,0.9375305392157183,-1,7,10,0,118,7,125,17.857142857142858
81,10,0.4038835416090825,0.8620744022060967,1,22,10,0,93,37,130,5.909090909090909
82,10,0.5337207089210889,0.5851899937777663,-1,12,10,0,72,65,137,11.416666666666666
83,10,0.4595229296912684,0.9600641210545162,-1,25,10,0,109,37,146,5.84
84,10,0.4092502043814889,0.6498285890816258,-1,32,10,0,79,60,139,4.34375
85,10,0.4664472435501361,0.8756371079228396,1,14,10,0,100,25,125,8.928571428571429
86,10,0.5153810209985944,0.6193601389606994,-1,17,10,0,93,71,164,9.647058823529411
87,10,0.4813788106411271,0.6970007497036891,-1,16,10,0,87,46,133,8.3125
88,10,0.5330694007082069,0.5341369777635553,1,12,10,0,83,61,144,12.0
89,10,0.46570945956736604,0.8712689119042937,1,10,10,0,95,16,111,11.1
90,10,0.6039735927493699,0.9648859057745464,1,13,10,0,120,20,140,10.76923076923077
91,10,0.4991323084411587,0.9254806981308484,1,21,10,0,105,35,140,6.666666666666667
92,10,0.5883764293817539,0.5309989768880918,-1,7,10,0,84,83,167,23.857142857142858
93,10,0.37022282951965013,0.8028482148373156,1,8,10,0,67,12,79,9.875
94,10,0.5147469093325096,0.7703525821748151,1,15,10,0,94,31,125,8.333333333333334
95,10,0.5185813127468354,0.6232420963996096,1,23,10,0,107,76,183,7.956521739130435
96,10,0.4865383097747722,0.9036553865363588,1,14,10,0,110,27,137,9.785714285714286
97,10,0.5862201216880465,0.9678665733232373,1,9,10,0,116,14,130,14.444444444444445
98,10,0.38138484551091234,0.9636992987535862,-1,23,10,0,92,22,114,4.956521739130435
99,10,0.4833357169519537,0.8450063289273256,1,12,10,0,93,20,113,9.416666666666666
