,initialActive,attractiveness,polarity,political_inclination,roundsCounter,activeCongruentInitial,activeNonCongruentInitial,activeCongruentFinal,activeNonCongruentFinal,activeCounter,activationsPerRound
0,10,0.5080451067456845,0.975168163524047,1,24,10,0,124,95,219,9.125
1,10,0.4184563295557404,0.9873351495622745,-1,24,10,0,125,81,206,8.583333333333334
2,10,0.42967066728278613,0.6173842090721924,-1,19,10,0,117,102,219,11.526315789473685
3,10,0.5350631103044782,0.8154627965076021,1,7,10,0,113,40,153,21.857142857142858
4,10,0.638649722798909,0.659695366011415,1,22,10,0,120,114,234,10.636363636363637
5,10,0.5992761999256224,0.9988420884011209,-1,21,10,0,125,85,210,10.0
6,10,0.4339083939664506,0.5268475540304344,1,16,10,0,101,106,207,12.9375
7,10,0.42994400029230667,0.5005129407738014,-1,22,10,0,117,105,222,10.090909090909092
8,10,0.5092480251134108,0.8325856330494352,1,20,10,0,116,93,209,10.45
9,10,0.4760861166843685,0.5939844075424563,-1,15,10,0,117,102,219,14.6
10,10,0.40560208360995353,0.8257747723959037,-1,20,10,0,124,84,208,10.4
11,10,0.5617567789342451,0.6741849842013168,1,8,10,0,116,84,200,25.0
12,10,0.4632252389770858,0.6079788042148943,-1,16,10,0,110,97,207,12.9375
13,10,0.526604812900826,0.8489574436338663,-1,18,10,0,123,85,208,11.555555555555555
14,10,0.4854417042772078,0.6179863840148951,-1,23,10,0,122,113,235,10.217391304347826
15,10,0.5653983951250775,0.5411206846264167,1,12,10,0,118,117,235,19.583333333333332
16,10,0.4170762010957061,0.767122317591984,1,22,10,0,118,98,216,9.818181818181818
17,10,0.5132960354737458,0.7792053639608107,-1,16,10,0,124,92,216,13.5
18,10,0.3790071315717028,0.6501593352078778,1,17,10,0,105,88,193,11.352941176470589
19,10,0.5209543556488134,0.6330722567282013,1,13,10,0,114,98,212,16.307692307692307
20,10,0.47189144611936046,0.5191521305083928,-1,31,10,0,122,121,243,7.838709677419355
21,10,0.4960184896255334,0.8908489799570449,-1,20,10,0,123,81,204,10.2
22,10,0.604440608849981,0.6233923241117775,1,15,10,0,116,111,227,15.133333333333333
23,10,0.48925654942256896,0.847131771653967,-1,15,10,0,123,77,200,13.333333333333334
24,10,0.40955823822981663,0.5002051223861437,-1,27,10,0,118,116,234,8.666666666666666
25,10,0.5314942876138837,0.5989368026360362,-1,16,10,0,123,108,231,14.4375
26,10,0.44835656714260186,0.6046462101307561,1,18,10,0,113,105,218,12.11111111111111
27,10,0.5135142215260408,0.593591558942183,-1,17,10,0,120,107,227,13.352941176470589
28,10,0.47373091203804824,0.7919387096899768,-1,23,10,0,122,92,214,9.304347826086957
29,10,0.5459945079266179,0.5665888244231625,1,19,10,0,119,112,231,12.157894736842104
30,10,0.4532815307579567,0.9068555534687621,-1,20,10,0,125,90,215,10.75
