,initialActive,attractiveness,polarity,political_inclination,roundsCounter,activeCongruentInitial,activeNonCongruentInitial,activeCongruentFinal,activeNonCongruentFinal,activeCounter,activationsPerRound
31,10,0.4294210610814616,0.968521718389035,1,7,10,0,103,0,103,14.714285714285714
32,10,0.42648943265341477,0.8169926489683291,1,9,10,0,95,9,104,11.555555555555555
33,10,0.6861510167152218,0.6850459023280555,1,8,10,0,121,47,168,21.0
34,10,0.5453495320321159,0.5758044913935221,-1,6,10,0,37,21,58,9.666666666666666
35,10,0.5279984134648973,0.6648063971119282,1,10,10,0,94,15,109,10.9
36,10,0.4127491334981246,0.8249378356812247,1,10,10,0,87,9,96,9.6
37,10,0.46181177243472266,0.7840170262606849,1,6,10,0,40,10,50,8.333333333333334
38,10,0.593432991106166,0.5254006018276819,-1,7,10,0,32,26,58,8.285714285714286
39,10,0.45617228289148964,0.9594346286984682,1,6,10,0,106,1,107,17.833333333333332
40,10,0.448007450344654,0.6629471844484157,-1,5,10,0,23,4,27,5.4
41,10,0.43841483534141584,0.5077044524429201,-1,4,10,0,17,8,25,6.25
42,10,0.5801625749786664,0.9739964233678478,-1,5,10,0,124,0,124,24.8
43,10,0.45403433917978453,0.599128522457453,1,5,10,0,10,5,15,3.0
44,10,0.44386883660831367,0.761955088202914,1,13,10,0,94,11,105,8.076923076923077
45,10,0.4185536647434796,0.6813208880807364,-1,4,10,0,19,3,22,5.5
46,10,0.5010605181251253,0.6853161364715159,1,11,10,0,91,14,105,9.545454545454545
47,10,0.6250438193371604,0.5595834976695717,1,12,10,0,105,78,183,15.25
48,10,0.5260876793823543,0.9892274779322141,-1,5,10,0,123,0,123,24.6
49,10,0.6093013629087674,0.7952947446849215,-1,7,10,0,117,11,128,18.285714285714285
50,10,0.5204100942839899,0.6439950493565733,-1,8,10,0,47,9,56,7.0
51,10,0.45971004458951503,0.9037232631267129,1,6,10,0,106,4,110,18.333333333333332
52,10,0.4671523186758732,0.9878405552140306,-1,6,10,0,114,0,114,19.0
53,10,0.45090125607152276,0.6071444176176403,-1,3,10,0,26,5,31,10.333333333333334
54,10,0.5466397517858467,0.7086795504583006,-1,11,10,0,92,13,105,9.545454545454545
55,10,0.4347342712232733,0.7167229356067335,-1,4,10,0,24,4,28,7.0
56,10,0.40501660937793155,0.8313834488247349,1,3,10,0,23,1,24,8.0
57,10,0.5234153957579422,0.9852381974671331,-1,6,10,0,120,0,120,20.0
58,10,0.6052754753800936,0.8973476053413031,1,6,10,0,122,9,131,21.833333333333332
59,10,0.4545381660986556,0.9853852134770176,-1,10,10,0,113,0,113,11.3
60,10,0.607129885525004,0.7274571116837119,1,6,10,0,109,27,136,22.666666666666668
61,10,0.5651328054513999,0.5590815734068764,-1,7,10,0,45,20,65,9.285714285714286
62,10,0.5669334335581753,0.8148910809646156,-1,7,10,0,118,6,124,17.714285714285715
63,10,0.4345124203189409,0.9791953058812539,-1,7,10,0,109,0,109,15.571428571428571
64,10,0.4054403084979564,0.9446556785855718,1,11,10,0,96,1,97,8.818181818181818
65,10,0.44298319838085765,0.9689805387684891,-1,9,10,0,106,0,106,11.777777777777779
66,10,0.5497217387112683,0.788861170334774,1,8,10,0,107,15,122,15.25
67,10,0.5676494386046089,0.553936178035799,1,7,10,0,25,19,44,6.285714285714286
68,10,0.463610692014395,0.80946535960852,-1,7,10,0,62,4,66,9.428571428571429
69,10,0.5435248985172121,0.7582627557463978,1,7,10,0,105,16,121,17.285714285714285
70,10,0.3930669262106499,0.8953760760745315,1,4,10,0,20,1,21,5.25
71,10,0.5177193419580284,0.9717385714416367,1,7,10,0,118,1,119,17.0
72,10,0.5228792442299082,0.7700991770058094,1,10,10,0,102,11,113,11.3
73,10,0.41383497772480693,0.8436010981057304,-1,6,10,0,70,4,74,12.333333333333334
74,10,0.44952261973607843,0.9564644628591321,1,7,10,0,106,1,107,15.285714285714286
75,10,0.4908664918650208,0.7480659678596847,-1,10,10,0,87,8,95,9.5
76,10,0.5177190456050069,0.9299023943290283,-1,6,10,0,118,2,120,20.0
77,10,0.5558212876717041,0.9734164390609292,1,5,10,0,120,1,121,24.2
78,10,0.45739482399136727,0.5053298287900405,1,6,10,0,11,19,30,5.0
79,10,0.5905935766842327,0.8298962481140467,-1,5,10,0,116,6,122,24.4
80,10,0.5356961034570937,0.6934696894038997,1,9,10,0,104,21,125,13.88888888888889
81,10,0.5705742700481796,0.7164585784458846,1,8,10,0,101,18,119,14.875
82,10,0.4579005894160845,0.7934138828293775,1,10,10,0,103,10,113,11.3
83,10,0.5025815608295189,0.9599938516007998,1,6,10,0,119,1,120,20.0
84,10,0.5590250922101745,0.7281841220277778,1,6,10,0,101,18,119,19.833333333333332
85,10,0.5441961929272962,0.9382350605225759,1,6,10,0,121,3,124,20.666666666666668
86,10,0.4573162862094062,0.8414873460879967,1,7,10,0,99,9,108,15.428571428571429
87,10,0.27309997663336033,0.8642222821458712,1,4,10,0,20,2,22,5.5
88,10,0.5246406095321121,0.6467487172804977,1,3,10,0,12,3,15,5.0
89,10,0.5682142488617804,0.5204161608698524,1,4,10,0,12,12,24,6.0
90,10,0.40429586502262715,0.9178600562020025,-1,9,10,0,84,0,84,9.333333333333334
91,10,0.46144106021503095,0.9772153658749605,1,7,10,0,108,0,108,15.428571428571429
92,10,0.5039000568472417,0.6919271512555321,1,9,10,0,91,16,107,11.88888888888889
93,10,0.582694697723119,0.7837863362772772,-1,9,10,0,117,11,128,14.222222222222221
94,10,0.4976537844238698,0.9302716399570825,1,6,10,0,116,3,119,19.833333333333332
95,10,0.3975448962960072,0.8426230532454615,-1,7,10,0,67,2,69,9.857142857142858
96,10,0.502372175089797,0.7132996863104107,-1,7,10,0,69,8,77,11.0
97,10,0.49189040153968705,0.8820163302071459,1,6,10,0,105,9,114,19.0
98,10,0.47291159748168826,0.8335798228810131,1,7,10,0,103,9,112,16.0
99,10,0.5124975386363827,0.6474553899293668,1,6,10,0,41,13,54,9.0
