,initialActive,attractiveness,polarity,political_inclination,roundsCounter,activeCongruentInitial,activeNonCongruentInitial,activeCongruentFinal,activeNonCongruentFinal,activeCounter,activationsPerRound
76,10,0.5920457924401036,0.9922798127130904,1,9,10,0,119,22,141,15.666666666666666
77,10,0.5053306416154562,0.958237097998351,1,23,10,0,116,55,171,7.434782608695652
78,10,0.5072565721504714,0.7651789194118772,-1,23,10,0,111,74,185,8.043478260869565
79,10,0.3945463024590693,0.6814109591675936,1,18,10,0,106,62,168,9.333333333333334
80,10,0.3918815277303719,0.697794637187761,1,12,10,0,90,41,131,10.916666666666666
81,10,0.4783086890813149,0.7791863166779607,1,10,10,0,98,42,140,14.0
82,10,0.4867233708087636,0.7934470345718188,1,22,10,0,112,62,174,7.909090909090909
83,10,0.46678709252221684,0.9299940932156658,1,19,10,0,122,51,173,9.105263157894736
84,10,0.5102831637027917,0.5810078546509263,1,12,10,0,98,75,173,14.416666666666666
85,10,0.523503787999906,0.633442175386897,-1,16,10,0,113,95,208,13.0
86,10,0.6137432114263975,0.772632984868787,-1,23,10,0,124,89,213,9.26086956521739
87,10,0.4587706448305823,0.7283573789893836,-1,15,10,0,102,73,175,11.666666666666666
88,10,0.48449785964894704,0.6574391248588052,-1,18,10,0,111,98,209,11.61111111111111
89,10,0.5219807495454224,0.7700676986789634,1,26,10,0,118,68,186,7.153846153846154
90,10,0.6154666337337872,0.5234840653047623,-1,12,10,0,106,96,202,16.833333333333332
91,10,0.46092701719089013,0.7649004637749286,1,24,10,0,117,71,188,7.833333333333333
92,10,0.4328564423210822,0.7296697046811966,-1,11,10,0,76,50,126,11.454545454545455
93,10,0.4110103645246679,0.8249980429337777,-1,25,10,0,109,68,177,7.08
94,10,0.4777518040590403,0.9205929567088162,-1,30,10,0,120,66,186,6.2
95,10,0.43952730358489017,0.8652534157163936,1,20,10,0,104,60,164,8.2
96,10,0.599644615663649,0.5294984784803523,1,7,10,0,96,80,176,25.142857142857142
97,10,0.6287783845123677,0.7928693591577467,-1,19,10,0,120,75,195,10.263157894736842
98,10,0.44539300435658963,0.5811812513762667,-1,24,10,0,90,94,184,7.666666666666667
99,10,0.3656450178681238,0.8541167113161294,-1,19,10,0,97,52,149,7.842105263157895
