,initialActive,attractiveness,polarity,political_inclination,roundsCounter,activeCongruentInitial,activeNonCongruentInitial,activeCongruentFinal,activeNonCongruentFinal,activeCounter,activationsPerRound
82,10,0.43423046651728425,0.8815700811862551,-1,3,10,0,125,71,196,65.33333333333333
83,10,0.4263442703484095,0.6823545987990406,1,3,10,0,125,124,249,83.0
84,10,0.4444909157827868,0.6715721343469176,1,3,10,0,125,124,249,83.0
85,10,0.5004289122266404,0.6905274576515201,-1,3,10,0,125,125,250,83.33333333333333
86,10,0.5089082946926928,0.7262230042218898,-1,3,10,0,125,122,247,82.33333333333333
87,10,0.5825387685697567,0.9836002561100372,-1,3,10,0,125,9,134,44.666666666666664
88,10,0.4976905705512537,0.6351293713550609,-1,3,10,0,125,125,250,83.33333333333333
89,10,0.5932750857067401,0.7832783052475131,-1,3,10,0,125,115,240,80.0
90,10,0.4782831023634165,0.7826144890647289,-1,4,10,0,125,115,240,60.0
91,10,0.5065821077488878,0.8511069642396418,-1,4,10,0,125,89,214,53.5
92,10,0.49323142369615736,0.9664894151899595,-1,2,10,0,125,13,138,69.0
93,10,0.506991774878237,0.8464234434029381,-1,3,10,0,125,92,217,72.33333333333333
94,10,0.5771589824286207,0.7890819170889445,-1,4,10,0,125,115,240,60.0
95,10,0.38606346117712426,0.8721536017956292,-1,3,10,0,125,75,200,66.66666666666667
96,10,0.5402332028918396,0.6067587325863788,1,2,10,0,125,124,249,124.5
97,10,0.6380325877421519,0.5124779566158711,1,2,10,0,125,125,250,125.0
98,10,0.4938326466206582,0.786799328305428,-1,4,10,0,125,115,240,60.0
99,10,0.706993022243745,0.8602941006229738,1,3,10,0,125,90,215,71.66666666666667
