,initialActive,attractiveness,polarity,political_inclination,roundsCounter,activeCongruentInitial,activeNonCongruentInitial,activeCongruentFinal,activeNonCongruentFinal,activeCounter,activationsPerRound
75,10,0.40002438849648786,0.8664977213788094,1,4,10,0,18,2,20,5.0
76,10,0.5668915209625239,0.5873680112684654,1,4,10,0,15,9,24,6.0
77,10,0.5022503364201468,0.7965787901499966,-1,7,10,0,83,5,88,12.571428571428571
78,10,0.5732286528637139,0.5425363087280841,1,11,10,0,33,54,87,7.909090909090909
79,10,0.4728674333376749,0.9109472947528061,-1,4,10,0,85,0,85,21.25
80,10,0.4570624515947391,0.876515186992133,-1,7,10,0,75,1,76,10.857142857142858
81,10,0.6162351837580409,0.8182926533784517,-1,7,10,0,113,7,120,17.142857142857142
82,10,0.5816607160351479,0.5559610306261409,-1,7,10,0,70,27,97,13.857142857142858
83,10,0.48102339781030584,0.6174344146614679,-1,10,10,0,59,6,65,6.5
84,10,0.39708247605007474,0.5355644721397433,-1,3,10,0,16,6,22,7.333333333333333
85,10,0.5609731191358279,0.5591208939591803,-1,11,10,0,64,24,88,8.0
86,10,0.5287709258743228,0.6085725472629281,-1,5,10,0,26,5,31,6.2
87,10,0.5408080460912019,0.8802219533578138,1,9,10,0,117,7,124,13.777777777777779
88,10,0.5860114436656609,0.9526103241076946,1,5,10,0,124,3,127,25.4
89,10,0.6343658803927332,0.7674839146491019,-1,8,10,0,119,16,135,16.875
90,10,0.5575153836664014,0.5823399233779463,-1,7,10,0,66,25,91,13.0
91,10,0.42232280749204293,0.8480684908236544,1,6,10,0,36,2,38,6.333333333333333
92,10,0.4798733729882871,0.7267268070471438,-1,9,10,0,66,7,73,8.11111111111111
93,10,0.582518025035963,0.8013901398550072,-1,7,10,0,100,7,107,15.285714285714286
94,10,0.49309310966655767,0.7014167680017721,-1,6,10,0,63,5,68,11.333333333333334
95,10,0.4902237485374014,0.6695436771314596,-1,6,10,0,64,9,73,12.166666666666666
96,10,0.5156786812979569,0.9078266073166192,-1,7,10,0,111,1,112,16.0
97,10,0.40128800579548657,0.7459309396642466,-1,4,10,0,23,2,25,6.25
98,10,0.41765926770794665,0.8566017558631297,-1,7,10,0,73,1,74,10.571428571428571
99,10,0.6269648050694459,0.5977343879239125,-1,6,10,0,82,32,114,19.0
