,initialActive,attractiveness,polarity,political_inclination,roundsCounter,activeCongruentInitial,activeNonCongruentInitial,activeCongruentFinal,activeNonCongruentFinal,activeCounter,activationsPerRound
74,10,0.3922617107112759,0.7658275349344577,1,5,10,0,33,4,37,7.4
75,10,0.5054134252024852,0.5625694599808302,-1,6,10,0,45,29,74,12.333333333333334
76,10,0.42882034901462773,0.7234444233627171,1,6,10,0,38,11,49,8.166666666666666
77,10,0.6204908744862097,0.7910548144751142,1,7,10,0,115,33,148,21.142857142857142
78,10,0.4271726599533071,0.5066008697224795,-1,6,10,0,41,29,70,11.666666666666666
79,10,0.6255080644465657,0.689781990754778,-1,8,10,0,122,57,179,22.375
80,10,0.4797154524594694,0.8928246162923958,-1,7,10,0,84,15,99,14.142857142857142
81,10,0.5144721540908979,0.8813270997825435,-1,7,10,0,94,15,109,15.571428571428571
82,10,0.5341587714987643,0.7948273567335489,1,9,10,0,102,25,127,14.11111111111111
83,10,0.4223069531532397,0.5141705953775816,1,7,10,0,33,28,61,8.714285714285714
84,10,0.45151436664342937,0.7866047305472295,1,4,10,0,35,4,39,9.75
85,10,0.5471122528137502,0.6770363399002368,1,14,10,0,89,40,129,9.214285714285714
86,10,0.512824732491268,0.8408706948652541,-1,7,10,0,88,20,108,15.428571428571429
87,10,0.564892822419774,0.8390860566735463,-1,9,10,0,115,22,137,15.222222222222221
88,10,0.5101812123704398,0.5018231088034051,1,7,10,0,42,39,81,11.571428571428571
89,10,0.5573723134947145,0.6379462122037884,1,11,10,0,89,44,133,12.090909090909092
90,10,0.5702213626209872,0.9513700856977776,1,9,10,0,115,4,119,13.222222222222221
91,10,0.45690053028554156,0.5871915371498759,1,8,10,0,39,26,65,8.125
92,10,0.5570849028777585,0.9932736244927849,1,7,10,0,113,0,113,16.142857142857142
93,10,0.5100910805302253,0.5220997092873717,-1,7,10,0,45,28,73,10.428571428571429
94,10,0.4724741508951132,0.7636957610816866,-1,7,10,0,63,20,83,11.857142857142858
95,10,0.5182940184019819,0.7509842344889988,1,12,10,0,77,27,104,8.666666666666666
96,10,0.3667916263738875,0.9109800612905867,-1,3,10,0,20,0,20,6.666666666666667
97,10,0.4273181252804935,0.8289868436744502,-1,6,10,0,52,16,68,11.333333333333334
98,10,0.533142600683533,0.8446831810374233,-1,8,10,0,96,20,116,14.5
99,10,0.5304060469290974,0.857851831543865,-1,7,10,0,93,17,110,15.714285714285714
